url_product,product_internal_id,product_code,product_name,product_brand,product_category,variant,price,cav_points,description,member_price,normal_price,stock,image_url,vinyard,strain,harvest,origin,line,format,type,alcohol_degrees,blend,guard,pairing,Cuerpo,Frescor,Dulzura,Astringencia
https://www.cav.cl/tienda/producto/miguel-torres-almado-ensamblaje-tinto-2018-29469,13240,29469,Miguel Torres Almado Ensamblaje Tinto 2018,Miguel Torres,Ensamblaje Tinto,Ensamblaje Tinto,20890,92,,Socio: $18.801,Normal: $20.890,Stock: 26,https://cav.cl/storage/sku_images/29469.jpg,Miguel Torres,Ensamblaje Tinto,2018,Maule,Super Premium,750 Cc,Ensamblaje Tinto,,,,,,,,
https://www.cav.cl/tienda/producto/7-colores-brut-charmat-750cc-26821,11245,26821,7 Colores Brut Charmat 750cc,7 Colores,Espumoso,Sin Informacion,7990,91,"Amarillo dorado,limpio y brillante,burbuja fina y constante que forma corona.En nariz intensidad media,notas frutales, piña verde,manzana, pantostado, miel.En boca acidez media,fresco y frutal.",Socio: $7.191,Normal: $7.990,Stock: 50+,https://cav.cl/storage/sku_images/26821.jpg,7 Colores,Sin Informacion,,Limari,Gran Reserva,750 Cc,Espumoso,13.5°,CH/PN,Guardar 1 año,Mariscos.,1,1,0.4,0.2
https://www.cav.cl/tienda/producto/7-colores-limited-edition-syrah-2020-31010,14079,31010,7 Colores Limited Edition Syrah 2020,7 Colores,Tinto,Syrah,17990,92,"Rojo violáceo brillante. Aromas a ciruela, mora, cereza negra, eucalipto, lavanda, tomillo, cedro y cuero. En boca es de acidez media-alta, taninos firmes y bien integrados. Es elegante, sedoso y de buena persistencia.",Socio: $16.191,Normal: $17.990,Stock: 47,https://cav.cl/storage/sku_images/31010.jpg,7 Colores,Syrah,2020,Maule,Premium,750 Cc,Tinto,14°,SY,Guardar 3 años,"Cerdo, Cordero.",1,0.8,0.4,1
https://www.cav.cl/tienda/producto/achaval-ferrer-appellation-valle-de-uco-malbec-2019-31265,14132,31265,Achaval Ferrer Appellation Valle De Uco Malbec 2019,Achaval Ferrer,Tinto,Malbec,29990,92,,Socio: $26.991,Normal: $29.990,Stock: 50+,https://cav.cl/storage/sku_images/31265.jpg,Achaval Ferrer,Malbec,2019,Mendoza (argentina),Premium,750 Cc,Tinto,,,,,,,,
https://www.cav.cl/tienda/producto/achaval-ferrer-mendoza-malbec-2021-31264,14131,31264,Achaval Ferrer Mendoza Malbec 2021,Achaval Ferrer,Tinto,Malbec,19900,93,,Socio: $17.910,Normal: $19.900,Stock: 50+,https://cav.cl/storage/sku_images/31264.jpg,Achaval Ferrer,Malbec,2021,Mendoza (argentina),Premium,750 Cc,Tinto,,,,,,,,
https://www.cav.cl/tienda/producto/achaval-ferrer-quimera-blend-2020-31266,14133,31266,Achaval Ferrer Quimera Blend 2020,Achaval Ferrer,Ensamblaje Tinto,Ensamblaje Tinto,39900,93,,Socio: $35.910,Normal: $39.900,Stock: 50+,https://cav.cl/storage/sku_images/31266.jpg,Achaval Ferrer,Ensamblaje Tinto,2020,Mendoza (argentina),Premium,750 Cc,Ensamblaje Tinto,,,,,,,,
https://www.cav.cl/tienda/producto/aila-heaven-cabernet-sauvignon-gran-reserva-2021-28846,12785,28846,Aila Heaven Cabernet Sauvignon Gran Reserva 2021,Aila,Tinto,Cabernet Sauvignon,9990,91,"Rojo violeta brillante, de ribetes rubíes. Aromas a frutas rojas y negras frescas, mora, ciruela, guinda, cuero, eucalipto. En boca es de acidez media-alta, tanino joven, frutal y jugoso. Volumen y cuerpo medios.",Socio: $8.991,Normal: $9.990,Stock: 10,https://cav.cl/storage/sku_images/28846.jpg,Aila,Cabernet Sauvignon,2021,Maipo,Gran Reserva,750 Cc,Tinto,13.5°,CS,Guardar 1 año,"Carnes Rojas, Carnes de Caza.",1,1,0.4,0.4
https://www.cav.cl/tienda/producto/alba-de-domus-cabernet-sauvignon-2019-30770,13895,30770,Alba De Domus Cabernet Sauvignon 2019,Clos Quebrada De Macul,Tinto,Cabernet Sauvignon,65000,95,"Rojo cereza con ribetes naranjos. Aromas especiados y florales, notas a pimienta negra, clavo de olor, eucalipto, vainilla, violeta, guinda, mora, licor de casis. En boca es de acidez media, tanino medio, licoroso.",Socio: $58.500,Normal: $65.000,Stock: 18,https://cav.cl/storage/sku_images/30770.jpg,Clos Quebrada De Macul,Cabernet Sauvignon,2019,Maipo,Icono,750 Cc,Tinto,,,,"Carnes Rojas, Carnes de Caza.",,,,
https://www.cav.cl/tienda/producto/almaviva-epu-2019-en-estuche-30972,14025,30972,Almaviva Epu 2019 En Estuche,Almaviva,Ensamblaje Tinto,Ensamblaje Tinto,42990,No score available,"Rojo rubí, ribetes violetas. Notas frutales, florales y especiadas, de gran complejidad, frutilla, guinda, tabaco, mora, cuero, tierra de hojas. En boca es de acidez alta, fresco y elegante, taninos integrados, potentes.",Socio: $42.990,Normal: $49.990,Stock: 50+,https://cav.cl/storage/sku_images/30972.jpg,Almaviva,Ensamblaje Tinto,2019,Maipo,Icono,750 Cc,Ensamblaje Tinto,,,,"Carnes Rojas, Carnes de Caza.",,,,
https://www.cav.cl/tienda/producto/altacima-4090-cabernet-sauvignon-reserva-2020-28437,12445,28437,Altacima 4090 Cabernet Sauvignon Reserva 2020,Altacima,Tinto,Cabernet Sauvignon,6290,89,,Socio: $5.661,Normal: $6.290,Stock: 16,https://cav.cl/storage/sku_images/28437.jpg,Altacima,Cabernet Sauvignon,2020,Lontue,Reserva,750 Cc,Tinto,,,,,,,,
https://www.cav.cl/tienda/producto/altacima-6330-ensamblaje-tinto-2020-28870,12778,28870,Altacima 6330 Ensamblaje Tinto 2020,Altacima,Ensamblaje Tinto,Ensamblaje Tinto,10490,No score available,,Socio: $9.441,Normal: $10.490,Stock: 18,https://cav.cl/storage/sku_images/28870.jpg,Altacima,Ensamblaje Tinto,2020,Lontue,Gran Reserva,750 Cc,Ensamblaje Tinto,,,,,,,,
https://www.cav.cl/tienda/producto/anka-ensamblaje-tinto-2016-31338,14174,31338,Anka Ensamblaje Tinto 2016,Pargua,Ensamblaje Tinto,Sin Informacion,21900,No score available,"Rojo rubí de media profundidad. Aromas de frutos rojos, cereza caramelizada, frutos secos, hojas secas. Boca jugosa, compacta, larga, con textura de tiza.",Socio: $19.710,Normal: $21.900,Stock: 27,https://cav.cl/storage/sku_images/31338.jpg,Pargua,Sin Informacion,2016,Maipo,Super Premium,750 Cc,Ensamblaje Tinto,,,,"Carnes de Caza, Comida Chilena.",,,,
https://www.cav.cl/tienda/producto/antigal-uno-cabernet-sauvignon-2017-29101,12962,29101,Antigal Uno Cabernet Sauvignon 2017,Antigal,Tinto,Cabernet Sauvignon,14990,No score available,,Socio: $13.491,Normal: $14.990,Stock: 12,https://cav.cl/storage/sku_images/29101.jpg,Antigal,Cabernet Sauvignon,2017,Mendoza (argentina),Premium,750 Cc,Tinto,,,,,,,,
https://www.cav.cl/tienda/producto/aquitania-sol-de-sol-pinot-noir-2021-29666,13359,29666,Aquitania Sol De Sol Pinot Noir 2021,Aquitania,Tinto,Pinot Noir,21990,No score available,,Socio: $19.791,Normal: $21.990,Stock: 15,https://cav.cl/storage/sku_images/29666.jpg,Aquitania,Pinot Noir,2021,Malleco,Super Premium,750 Cc,Tinto,,,,,,,,
https://www.cav.cl/tienda/producto/arboleda-chardonnay-2021-30170,13568,30170,Arboleda Chardonnay 2021,Arboleda,Blanco,Chardonnay,18190,92,"Amarillo verdoso limpio y brillante. Aromas a papayas maduras, mango, naranjas, duraznos conserveros, flores de azahar y mantequilla. En boca es de acidez media-alta, voluminoso, de sabores a citrcios maduros y fruta tropical. Es floral y de largo final en boca",Socio: $16.371,Normal: $18.190,Stock: 23,https://cav.cl/storage/sku_images/30170.jpg,Arboleda,Chardonnay,2021,Aconcagua Costa,Premium,750 Cc,Blanco,13°,CH,Entre 1 y 2 años,"Pescados, Mariscos.",0.4,0.8,0.4,0.2
https://www.cav.cl/tienda/producto/arboleda-pinot-noir-2020-28515,12512,28515,Arboleda Pinot Noir 2020,Arboleda,Tinto,Pinot Noir,14990,93,"Rojo guinda, ligero, en nariz intensidad media, aromas frutales, frutas rojas frescas, frutilla, guindas, algo de cardamomo, regaliz, en boca acidez media alta, fresco y jugoso, final frutal",Socio: $14.990,Normal: $18.190,Stock: 50+,https://cav.cl/storage/sku_images/28515.jpg,Arboleda,Pinot Noir,2020,Aconcagua,Premium,750 Cc,Tinto,13.5°,PN,Guardar 3 años,Cerdo.,0.8,0.8,0.2,0.2
https://www.cav.cl/tienda/producto/arboleda-sauvignon-blanc-2020-28424,12431,28424,Arboleda Sauvignon Blanc 2020,Arboleda,Blanco,Sauvignon Blanc,18190,92,"Amarillo plata. Nariz perfumada, lima, cebollín fresco, manzana verde, ají amarillo. En la boca es jugoso, de una acidez importante, filosa pero agradable.",Socio: $16.371,Normal: $18.190,Stock: 50+,https://cav.cl/storage/sku_images/28424.jpg,Arboleda,Sauvignon Blanc,2020,Aconcagua Costa,Premium,750 Cc,Blanco,13°,SB,Guardar 3 años,"Pescados, Mariscos.",0.6,1,0.6,0.4
https://www.cav.cl/tienda/producto/arboleda-syrah-2020-29408,13164,29408,Arboleda Syrah 2020,Arboleda,Tinto,Syrah,18190,96,"Rojo cereza con violeta algo opaco. Aromas de frutos rojos maduros, algo de tinta, especias, flores rojas. Boca jugosa, tersa, de buena tensión, larga.",Socio: $16.371,Normal: $18.190,Stock: 17,https://cav.cl/storage/sku_images/29408.jpg,Arboleda,Syrah,2020,Aconcagua,Premium,750 Cc,Tinto,,,,"Carnes Rojas, Cerdo.",,,,
https://www.cav.cl/tienda/producto/arboleda-syrah-2021-31430,14237,31430,Arboleda Syrah 2021,Arboleda,Tinto,Syrah,18190,94,"Rojo purpura con aromas a grosellas negras, arandanos, ciruelas negras, cardamomo, pimienta nagra, tomillo, té negro, sangre, cuero y lavanda. En boca es de acidez media-alta, fresco, jugoso, de fruta negra muy viva, sabores especidos, de buena estructura y gran caracter varietal.",Socio: $16.371,Normal: $18.190,Stock: 50+,https://cav.cl/storage/sku_images/31430.jpg,Arboleda,Syrah,2021,Aconcagua,Premium,750 Cc,Tinto,13.5°,SY,Entre 1 y 2 años,"Carnes de Caza, Comida Chilena.",1,0.8,0.4,1
https://www.cav.cl/tienda/producto/aresti-family-collection-carmenere-2020-30855,13985,30855,Aresti Family Collection Carmenere 2020,Aresti,Tinto,Carmenere,20990,92,"Rojo violáceo. Aromas a cereza negra, grosella, mora, lavanda, vainilla, rosas, cuero y tabaco. En boca es de acidez media-alta, taninos sedosos y abundantes, de buena estructura y potencia, y final largo.",Socio: $18.891,Normal: $20.990,Stock: 50+,https://cav.cl/storage/sku_images/30855.jpg,Aresti,Carmenere,2020,Curico,Premium,750 Cc,Tinto,14°,CA,Guardar 3 años,"Aves, Cordero.",1,0.8,0.4,1
https://www.cav.cl/tienda/producto/aresti-mandala-rose-espumante-750cc-30520,13789,30520,Aresti Mandala Rose Espumante 750cc,Aresti,Espumoso,Garnacha,7000,90,"Naranjo brillante con ribetes damasco. Burbuja mediana. Aromas frutales, cerezas, moras frescas, frutos secos. En boca tiene una acidez media, frutal.",Socio: $6.300,Normal: $7.000,Stock: 50+,https://cav.cl/storage/sku_images/30520.jpg,Aresti,Garnacha,,Curico,Gran Reserva,750 Cc,Espumoso,12°,GR,Guardar 1 año,"Pescados, Ensaladas.",0.6,0.8,0.6,0.4
https://www.cav.cl/tienda/producto/aresti-trisquel-cabernet-sauvignon-gran-reserva-2020-30757,13932,30757,Aresti Trisquel Cabernet Sauvignon Gran Reserva 2020,Aresti,Tinto,Cabernet Sauvignon,8990,90,"Rojo violáceo brillante. Aromas a grosella negra, mora, cereza, eucalipto, rosas, café tostado y té negro. En boca es frutoso, de acidez bien marcada, taninos sedosos y bien integrados, de buena estructura y final medio.",Socio: $8.091,Normal: $8.990,Stock: 50+,https://cav.cl/storage/sku_images/30757.jpg,Aresti,Cabernet Sauvignon,2020,Maipo,Gran Reserva,750 Cc,Tinto,13.5°,CS,Entre 1 y 2 años,"Carnes Rojas, Cordero.",1,0.8,0.4,1
https://www.cav.cl/tienda/producto/aresti-trisquel-carmenere-gran-reserva-2020-30533,13765,30533,Aresti Trisquel Carmenere Gran Reserva 2020,Aresti,Tinto,Carmenere,8990,90,"Rojo granate. Aromas a mora, ciruela negra, clavo de olor, mentol, café, cuero y rosas. En boca es de acidez media, taninos rugosos y final medio.",Socio: $8.091,Normal: $8.990,Stock: 50+,https://cav.cl/storage/sku_images/30533.jpg,Aresti,Carmenere,2020,Curico,Gran Reserva,750 Cc,Tinto,13.5°,CA,Beber ya,"Carnes Rojas, Cerdo.",0.8,0.6,0.4,0.8
https://www.cav.cl/tienda/producto/aresti-trisquel-ensamblaje-tinto-gran-reserva-2020-30336,13636,30336,Aresti Trisquel Ensamblaje Tinto Gran Reserva 2020,Aresti,Ensamblaje Tinto,Ensamblaje Tinto,8990,No score available,"Rojo cereza oscuro, brillante. Aromas de fruta roja madura, cerezas, frutilla en almíbar, especias dulces. Boca jugosa, golosa, de media profundidad, algo corta.",Socio: $8.091,Normal: $8.990,Stock: 16,https://cav.cl/storage/sku_images/30336.jpg,Aresti,Ensamblaje Tinto,2020,Curico,Gran Reserva,750 Cc,Ensamblaje Tinto,,,,"Carnes Rojas, Cerdo.",,,,
https://www.cav.cl/tienda/producto/aresti-trisquel-serie-merlot-altitud-gran-reserva-2020-30871,13964,30871,Aresti Trisquel Serie Merlot Altitud Gran Reserva 2020,Aresti,Tinto,Merlot,11990,No score available,,Socio: $10.791,Normal: $11.990,Stock: 50+,https://cav.cl/storage/sku_images/30871.jpg,Aresti,Merlot,2020,Curico,Gran Reserva,750 Cc,Tinto,,,,,,,,
https://www.cav.cl/tienda/producto/aresti-trisquel-series-curico-costa-malbec-2019-27598,12148,27598,Aresti Trisquel Series Curico Costa Malbec 2019,Aresti,Tinto,Malbec,11990,92,,Socio: $10.791,Normal: $11.990,Stock: 26,https://cav.cl/storage/sku_images/27598.jpg,Aresti,Malbec,2019,Curico,Gran Reserva,750 Cc,Tinto,,,,,,,,
https://www.cav.cl/tienda/producto/aresti-trisquel-series-parras-fundadoras-cabernet-sauvignon-gran-reserva-2020-30962,14016,30962,Aresti Trisquel Series Parras Fundadoras Cabernet Sauvignon Gran Reserva 2020,Aresti,Tinto,Cabernet Sauvignon,12990,No score available,,Socio: $11.691,Normal: $12.990,Stock: 47,https://cav.cl/storage/sku_images/30962.jpg,Aresti,Cabernet Sauvignon,2020,Maipo,Gran Reserva,750 Cc,Tinto,,,,,,,,
https://www.cav.cl/tienda/producto/aresti-trisquel-series-vichuquen-costa-pinot-noir-2020-29332,13132,29332,Aresti Trisquel Series Vichuquen Costa Pinot Noir 2020,Aresti,Tinto,Pinot Noir,11990,No score available,,Socio: $10.791,Normal: $11.990,Stock: 50+,https://cav.cl/storage/sku_images/29332.jpg,Aresti,Pinot Noir,2020,Curico,Gran Reserva,750 Cc,Tinto,,,,,,,,
https://www.cav.cl/tienda/producto/argento-single-block-malbec-2019-30607,13813,30607,Argento Single Block Malbec 2019,Bodega Argento,Tinto,Malbec,27000,No score available,,Socio: $24.300,Normal: $27.000,Stock: 11,https://cav.cl/storage/sku_images/30607.jpg,Bodega Argento,Malbec,2019,Uco Y Agrelo (argentina),Super Premium,750 Cc,Tinto,,,,,,,,
https://www.cav.cl/tienda/producto/baetting-los-primos-chardonnay-2021-30948,14008,30948,Baetting Los Primos Chardonnay 2021,Vinos Baettig,Blanco,Chardonnay,52200,95,,Socio: $52.200,Normal: $58.900,Stock: 9,https://cav.cl/storage/sku_images/30948.jpg,Vinos Baettig,Chardonnay,2021,Malleco,Icono,750 Cc,Blanco,,,,,,,,
https://www.cav.cl/tienda/producto/baron-philippe-de-rothschild-escudo-rojo-origine-cabernet-sauvignon-2019-29241,13113,29241,Baron Philippe De Rothschild Escudo Rojo Origine Cabernet Sauvignon 2019,Baron Philippe De Rothschild,Tinto,Cabernet Sauvignon,25000,93,"Rojo cereza. Nariz madura, moras, frambuesas en su jugo, chocolate amargo, hojas de laurel, especiado. En la boca es maduro, intenso, de cuerpo medio, sinuoso.",Socio: $22.500,Normal: $25.000,Stock: 50+,https://cav.cl/storage/sku_images/29241.jpg,Baron Philippe De Rothschild,Cabernet Sauvignon,2019,Maipo,Super Premium,750 Cc,Tinto,14°,CS,Guardar 4 años,"Carnes Rojas, Cerdo.",0.8,0.4,0.8,0.6
https://www.cav.cl/tienda/producto/baron-phillippe-de-rothschild-mapu-chardonnay-2022-31007,14085,31007,Baron Phillippe De Rothschild Mapu Chardonnay 2022,Baron Philippe De Rothschild,Blanco,Chardonnay,4990,90,"Amarillo verdoso. Aromas a limón amarillo, melón, piña verde y sudor animal. En boca es fresco, de acidez media-alta, ligero, de fruta cítrica madura y final medio.",Socio: $4.491,Normal: $4.990,Stock: 50+,https://cav.cl/storage/sku_images/31007.jpg,Baron Philippe De Rothschild,Chardonnay,2022,Maule,Reserva,750 Cc,Blanco,13°,CH,Guardar 1 año,Mariscos.,0.2,0.8,0.4,0.2
https://www.cav.cl/tienda/producto/bellini-cocktail-5-750cc-23697,9171,23697,Bellini Cocktail 5° 750cc,Bellini,Espumoso,Sin Informacion,16190,No score available,,Socio: $14.571,Normal: $16.190,Stock: 10,https://cav.cl/storage/sku_images/23697.jpg,Bellini,Sin Informacion,2016,Sin Informacion,Premium,750 Cc,Espumoso,,,,,,,,
https://www.cav.cl/tienda/producto/besoain-estate-cabernet-sauvignon-2016-29486,13226,29486,Besoain Estate Cabernet Sauvignon 2016,Besoain,Tinto,Cabernet Sauvignon,29990,No score available,,Socio: $26.991,Normal: $29.990,Stock: 23,https://cav.cl/storage/sku_images/29486.jpg,Besoain,Cabernet Sauvignon,2016,Maipo,Super Premium,750 Cc,Tinto,,,,,,,,
https://www.cav.cl/tienda/producto/besoain-single-vineyard-cabernet-sauvignon-2020-31364,14196,31364,Besoain Single Vineyard Cabernet Sauvignon 2020,Besoain,Tinto,Cabernet Sauvignon,13490,No score available,,Socio: $12.141,Normal: $13.490,Stock: 4,https://cav.cl/storage/sku_images/31364.jpg,Besoain,Cabernet Sauvignon,2020,Maipo,Premium,750 Cc,Tinto,,,,,,,,
https://www.cav.cl/tienda/producto/besoain-single-vineyard-carmenere-2020-31237,14120,31237,Besoain Single Vineyard Carmenere 2020,Sin Informacion,Tinto,Carmenere,13490,No score available,,Socio: $12.141,Normal: $13.490,Stock: 8,https://cav.cl/storage/sku_images/31237.jpg,Sin Informacion,Carmenere,2020,Maipo,Premium,750 Cc,Tinto,,,,,,,,
https://www.cav.cl/tienda/producto/bisquertt-la-joya-c-sauvignon-gran-reserva-2020-28094,12195,28094,Bisquertt La Joya C. Sauvignon Gran Reserva 2020,Bisquertt,Tinto,Cabernet Sauvignon,8490,90,"Rojo rubí con ribetes violetas. En nariz es frutal y especiado, aromas a cereza, mora, eucalipto. En boca es de acidez y tanino medio y notas ahumadas.",Socio: $7.641,Normal: $8.490,Stock: 50+,https://cav.cl/storage/sku_images/28094.jpg,Bisquertt,Cabernet Sauvignon,2020,Colchagua,Gran Reserva,750 Cc,Tinto,13.5°,CS,Entre 1 y 2 años,"Carnes Rojas, Cordero.",0.8,0.8,0.2,0.2
https://www.cav.cl/tienda/producto/bisquertt-la-joya-carmenere-gran-reserva-2022-31592,14335,31592,Bisquertt La Joya Carmenere Gran Reserva 2022,Bisquertt,Tinto,Carmenere,8490,No score available,,Socio: $7.641,Normal: $8.490,Stock: 50+,https://cav.cl/storage/sku_images/31592.jpg,Bisquertt,Carmenere,2022,Colchagua,Gran Reserva,750 Cc,Tinto,,,,"Carnes Rojas, Comida Chilena.",,,,
https://www.cav.cl/tienda/producto/bisquertt-la-joya-merlot-gran-reserva-2021-30885,13977,30885,Bisquertt La Joya Merlot Gran Reserva 2021,Bisquertt,Tinto,Merlot,8490,No score available,,Socio: $7.641,Normal: $8.490,Stock: 38,https://cav.cl/storage/sku_images/30885.jpg,Bisquertt,Merlot,2021,Colchagua,Gran Reserva,750 Cc,Tinto,,,,,,,,
https://www.cav.cl/tienda/producto/bisquertt-la-joya-sauvignon-blanc-gran-reserva-2021-28902,12798,28902,Bisquertt La Joya Sauvignon Blanc Gran Reserva 2021,Bisquertt,Blanco,Sauvignon Blanc,8490,90,"Amarillo plateado con ribetes verdosos. Aromas a limón de Pica, ligero sudor, hinojo, ají amarillo. En boca es de acidez media, salino, cítrico.",Socio: $7.641,Normal: $8.490,Stock: 50+,https://cav.cl/storage/sku_images/28902.jpg,Bisquertt,Sauvignon Blanc,2021,Colchagua,Gran Reserva,750 Cc,Blanco,13.5°,SB,Beber ya,"Pescados, Mariscos.",0.8,0.8,0.2,0.2
https://www.cav.cl/tienda/producto/bisquertt-la-joya-single-vineyard-c-sauvignon-2019-28335,12367,28335,Bisquertt La Joya Single Vineyard C. Sauvignon 2019,Bisquertt,Tinto,Cabernet Sauvignon,12990,No score available,"Rojo granate limpio y brillante. Aromas a frutilla, mora, guinda, café tostado, clavo de olor y canela. En boca es de acidez media-alta, especiado, con taninos maduros y sedosos.",Socio: $11.691,Normal: $12.990,Stock: 24,https://cav.cl/storage/sku_images/28335.jpg,Bisquertt,Cabernet Sauvignon,2019,Colchagua,Premium,750 Cc,Tinto,,,,"Cerdo, Cordero.",,,,
https://www.cav.cl/tienda/producto/bisquertt-la-joya-single-vineyard-c-sauvignon-2020-30027,13433,30027,Bisquertt La Joya Single Vineyard C. Sauvignon 2020,Bisquertt,Tinto,Cabernet Sauvignon,12990,No score available,"Rojo granate limpio y brillante. Aromas a frutilla, mora, guinda, café tostado, clavo de olor y canela. En boca es de acidez media-alta, especiado, con taninos maduros y sedosos.",Socio: $11.691,Normal: $12.990,Stock: 21,https://cav.cl/storage/sku_images/30027.jpg,Bisquertt,Cabernet Sauvignon,2020,Colchagua,Premium,750 Cc,Tinto,,,,"Cerdo, Cordero.",,,,
https://www.cav.cl/tienda/producto/bisquertt-la-joya-single-vineyard-carmenere-2021-30767,13892,30767,Bisquertt La Joya Single Vineyard Carmenere 2021,Bisquertt,Tinto,Carmenere,12990,No score available,,Socio: $11.691,Normal: $12.990,Stock: 30,https://cav.cl/storage/sku_images/30767.jpg,Bisquertt,Carmenere,2021,Colchagua,Premium,750 Cc,Tinto,,,,"Carnes Rojas, Cerdo.",,,,
https://www.cav.cl/tienda/producto/bisquertt-la-joya-single-vineyard-merlot-2019-29596,13308,29596,Bisquertt La Joya Single Vineyard Merlot 2019,Bisquertt,Tinto,Merlot,12990,No score available,,Socio: $11.691,Normal: $12.990,Stock: 24,https://cav.cl/storage/sku_images/29596.jpg,Bisquertt,Merlot,2019,Colchagua,Premium,750 Cc,Tinto,,,,,,,,
https://www.cav.cl/tienda/producto/bisquertt-la-joya-single-vineyard-merlot-2020-31354,14186,31354,Bisquertt La Joya Single Vineyard Merlot 2020,Bisquertt,Tinto,Merlot,12990,No score available,,Socio: $11.691,Normal: $12.990,Stock: 41,https://cav.cl/storage/sku_images/31354.jpg,Bisquertt,Merlot,2020,Colchagua,Premium,750 Cc,Tinto,,,,,,,,
https://www.cav.cl/tienda/producto/bisquertt-la-joya-syrah-gran-reserva-2020-28472,12493,28472,Bisquertt La Joya Syrah Gran Reserva 2020,Bisquertt,Tinto,Syrah,8490,No score available,"Rojo cereza oscuro con suave violeta. Aromas de fruta roja, algo de carne, charcutería, suave especiado. Boca fresca, jugosa, de media profundidad.",Socio: $7.641,Normal: $8.490,Stock: 50+,https://cav.cl/storage/sku_images/28472.jpg,Bisquertt,Syrah,2020,Colchagua,Gran Reserva,750 Cc,Tinto,,,,"Carnes Rojas, Cerdo.",,,,
https://www.cav.cl/tienda/producto/bisquertt-la-joya-viognier-gran-reserva-2018-26416,10958,26416,Bisquertt La Joya Viognier Gran Reserva 2018,Bisquertt,Blanco,Viognier,8490,No score available,,Socio: $7.641,Normal: $8.490,Stock: 35,https://cav.cl/storage/sku_images/26416.jpg,Bisquertt,Viognier,2018,Colchagua,Gran Reserva,750 Cc,Blanco,,,,,,,,
https://www.cav.cl/tienda/producto/bisquertt-petirrojo-carmenere-2022-30564,13776,30564,Bisquertt Petirrojo Carmenere 2022,Bisquertt,Tinto,Carmenere,5490,90,"Rojo cereza oscuro con toques violetas. Aromas de fruta rojas maduras, especias rojas, suaves tostados. Boca jugosa, tersa, algo vegetal, con persistencia.",Socio: $4.941,Normal: $5.490,Stock: 12,https://cav.cl/storage/sku_images/30564.jpg,Bisquertt,Carmenere,2022,Colchagua,Reserva,750 Cc,Tinto,14°,CA,Beber ya,"Carnes Rojas, Cerdo.",0.6,0.6,0.6,0.4
https://www.cav.cl/tienda/producto/bisquertt-petirrojo-sauvignon-blanc-2022-31437,14277,31437,Bisquertt Petirrojo Sauvignon Blanc 2022,Bisquertt,Blanco,Sauvignon Blanc,5490,89,"Amarillo verdoso suave, brillante. Aromas de matriz frutal, suave especias cálidas. Boca jugosa, tersa, fresca, algo cítrica.",Socio: $4.941,Normal: $5.490,Stock: 36,https://cav.cl/storage/sku_images/31437.jpg,Bisquertt,Sauvignon Blanc,2022,Colchagua,Reserva,750 Cc,Blanco,13.5°,SB,Beber ya,"Pescados, Mariscos.",0.4,0.6,0.4,0.4
https://www.cav.cl/tienda/producto/bisquertt-q-clay-ensamblaje-tinto-2020-31268,14125,31268,Bisquertt Q Clay Ensamblaje Tinto 2020,Bisquertt,Ensamblaje Tinto,Ensamblaje Tinto,22990,93,"Rojo cereza con ribetes rubíes. Aromas a cereza, mora, arándano, especiado, canela, té, tabaco rubio y pimienta. En boca es de acidez media, tanino intenso, fresco, jugoso y de final frutal.",Socio: $20.691,Normal: $22.990,Stock: 31,https://cav.cl/storage/sku_images/31268.jpg,Bisquertt,Ensamblaje Tinto,2020,Colchagua,Super Premium,750 Cc,Ensamblaje Tinto,,,,"Carnes Rojas, Comida Chilena.",,,,
https://www.cav.cl/tienda/producto/bisquertt-tralca-2015-26142,10767,26142,Bisquertt Tralca 2015,Bisquertt,Ensamblaje Tinto,Sin Informacion,38490,93,"Aromas a mora, guinda seca, notas a chocolate amargo, hojas de tabaco, eucalipto, regaliz, cardamomo. En boca tiene una acidez media-alta, notas a chocolate amargo, tanino intenso, especiado, jugoso.",Socio: $38.490,Normal: $54.990,Stock: 42,https://cav.cl/storage/sku_images/26142.jpg,Bisquertt,Sin Informacion,2015,Colchagua,Icono,750 Cc,Ensamblaje Tinto,14°,CS/CA/SY,Guardar 3 años,"Carnes Rojas, Carnes de Caza.",1,0.8,0.2,0.4
https://www.cav.cl/tienda/producto/blue-wines-blu-carignan-2017-28622,12597,28622,Blue Wines Blu Carignan 2017,Blu Wines,Tinto,Carignan,16490,No score available,,Socio: $14.841,Normal: $16.490,Stock: 12,https://cav.cl/storage/sku_images/28622.jpg,Blu Wines,Carignan,2017,Cauquenes,Premium,750 Cc,Tinto,,,,,,,,
https://www.cav.cl/tienda/producto/blue-wines-bluhands-carignan-2017-29682,13372,29682,Blue Wines Bluhands Carignan 2017,Blu Wines,Tinto,Carignan,12990,No score available,"Rojo rubí semi brillante. Aromas frutales silvestres, algo salvaje, con un típico toque terroso. Boca jugosa, tersa, de acidez amable pero estructurada.",Socio: $11.691,Normal: $12.990,Stock: 21,https://cav.cl/storage/sku_images/29682.jpg,Blu Wines,Carignan,2017,Cauquenes,Premium,750 Cc,Tinto,,,,"Cerdo, Cordero.",,,,
