brand,gender,age,ses,rank
OVEJA NEGRA,HOMBRE,45-54,ABC1,59
OVEJA NEGRA,HOMBRE,45-54,C3,65
OVEJA NEGRA,HOMBRE,18-24,C3,68
OVEJA NEGRA,MUJER,45-54,C3,70
PUENTE AUSTRAL,HOMBRE,25-34,C2,98
SAN PEDRO,HOMBRE,18-24,ABC1,12
SAN PEDRO,OTRO,18-24,D/E,14
SAN PEDRO,HOMBRE,18-24,C2,34
SAN PEDRO,MUJER,55-75,D/E,40
SAN PEDRO,HOMBRE,45-54,ABC1,49
SAN PEDRO,HOMBRE,18-24,D/E,50
SAN PEDRO,MUJER,35-44,ABC1,51
SAN PEDRO,MUJER,35-44,C2,52
SAN PEDRO,MUJER,18-24,C2,57
SAN PEDRO,MUJER,55-75,C2,62
SAN PEDRO,MUJER,45-54,ABC1,68
SAN PEDRO,HOMBRE,25-34,C2,71
SAN PEDRO,HOMBRE,35-44,C3,76
SAN PEDRO,MUJER,25-34,C3,77
SAN PEDRO,HOMBRE,45-54,D/E,84
SAN PEDRO,MUJER,25-34,ABC1,90
SAN PEDRO,MUJER,25-34,C2,91
SAN PEDRO,HOMBRE,45-54,C3,91
SAN PEDRO,MUJER,25-34,D/E,93
SAN PEDRO,MUJER,35-44,D/E,101
SAN PEDRO,HOMBRE,35-44,C2,103
SAN PEDRO,MUJER,18-24,D/E,103
SAN PEDRO,HOMBRE,25-34,C3,104
SAN PEDRO,MUJER,45-54,C2,134
SAN PEDRO,HOMBRE,25-34,D/E,135
SAN PEDRO,MUJER,35-44,C3,146
SAN PEDRO,HOMBRE,18-24,ABC1,12
SAN PEDRO,OTRO,18-24,D/E,14
SAN PEDRO,HOMBRE,18-24,C2,34
SAN PEDRO,MUJER,55-75,D/E,40
SAN PEDRO,HOMBRE,45-54,ABC1,49
SAN PEDRO,HOMBRE,18-24,D/E,50
SAN PEDRO,MUJER,35-44,ABC1,51
SAN PEDRO,MUJER,35-44,C2,52
SAN PEDRO,MUJER,18-24,C2,57
SAN PEDRO,MUJER,55-75,C2,62
SAN PEDRO,MUJER,45-54,ABC1,68
SAN PEDRO,HOMBRE,25-34,C2,71
SAN PEDRO,HOMBRE,35-44,C3,76
SAN PEDRO,MUJER,25-34,C3,77
SAN PEDRO,HOMBRE,45-54,D/E,84
SAN PEDRO,MUJER,25-34,ABC1,90
SAN PEDRO,MUJER,25-34,C2,91
SAN PEDRO,HOMBRE,45-54,C3,91
SAN PEDRO,MUJER,25-34,D/E,93
SAN PEDRO,MUJER,35-44,D/E,101
SAN PEDRO,HOMBRE,35-44,C2,103
SAN PEDRO,MUJER,18-24,D/E,103
SAN PEDRO,HOMBRE,25-34,C3,104
SAN PEDRO,MUJER,45-54,C2,134
SAN PEDRO,HOMBRE,25-34,D/E,135
SAN PEDRO,MUJER,35-44,C3,146
SANTA CAROLINA,HOMBRE,25-34,ABC1,20
SANTA CAROLINA,HOMBRE,18-24,ABC1,30
SANTA CAROLINA,HOMBRE,25-34,C2,43
SANTA CAROLINA,MUJER,45-54,ABC1,43
SANTA CAROLINA,HOMBRE,18-24,C2,47
SANTA CAROLINA,MUJER,25-34,ABC1,56
SANTA CAROLINA,HOMBRE,35-44,C3,60
SANTA CAROLINA,HOMBRE,45-54,C3,61
SANTA CAROLINA,MUJER,45-54,C3,62
SANTA CAROLINA,MUJER,25-34,C3,63
SANTA CAROLINA,MUJER,55-75,C3,64
SANTA CAROLINA,MUJER,35-44,C3,66
SANTA CAROLINA,MUJER,25-34,D/E,66
SANTA CAROLINA,MUJER,35-44,C2,68
SANTA CAROLINA,MUJER,45-54,D/E,68
SANTA CAROLINA,HOMBRE,35-44,D/E,69
SANTA CAROLINA,MUJER,55-75,D/E,70
SANTA CAROLINA,HOMBRE,18-24,C3,77
SANTA CAROLINA,HOMBRE,18-24,D/E,79
SANTA CAROLINA,MUJER,25-34,C2,82
SANTA CAROLINA,HOMBRE,35-44,C2,82
SANTA CAROLINA,MUJER,18-24,D/E,82
SANTA CAROLINA,HOMBRE,25-34,C3,92
SANTA CAROLINA,MUJER,35-44,ABC1,94
SANTA CAROLINA,MUJER,18-24,C3,98
SANTA CAROLINA,MUJER,35-44,D/E,104
SANTA CAROLINA,HOMBRE,45-54,ABC1,105
SANTA CAROLINA,MUJER,45-54,C2,112
SANTA CAROLINA,HOMBRE,35-44,ABC1,115
SANTA CAROLINA,HOMBRE,25-34,D/E,116
SANTA CRUZ,MUJER,35-44,C3,73
SANTA CRUZ,MUJER,45-54,C3,79
SANTA CRUZ,MUJER,18-24,C3,81
SANTA CRUZ,HOMBRE,25-34,ABC1,96
SANTA CRUZ,HOMBRE,35-44,C3,102
SANTA CRUZ,MUJER,35-44,ABC1,109
SANTA CRUZ,MUJER,35-44,C2,133
SANTA EMA,HOMBRE,18-24,ABC1,9
SANTA EMA,MUJER,55-75,C2,10
SANTA EMA,MUJER,13-17,C2,12
SANTA EMA,MUJER,25-34,ABC1,12
SANTA EMA,HOMBRE,18-24,C3,13
SANTA EMA,HOMBRE,35-44,D/E,13
SANTA EMA,HOMBRE,55-75,ABC1,13
SANTA EMA,HOMBRE,25-34,D/E,15
SANTA EMA,MUJER,13-17,ABC1,17
SANTA EMA,MUJER,55-75,C3,18
SANTA EMA,MUJER,18-24,C2,19
SANTA EMA,OTRO,25-34,C2,19
SANTA EMA,MUJER,35-44,ABC1,19
SANTA EMA,HOMBRE,45-54,C2,20
SANTA EMA,MUJER,18-24,D/E,20
SANTA EMA,MUJER,18-24,ABC1,22
SANTA EMA,HOMBRE,55-75,C2,23
SANTA EMA,HOMBRE,35-44,C2,23
SANTA EMA,MUJER,35-44,C2,23
SANTA EMA,MUJER,18-24,C3,23
SANTA EMA,HOMBRE,45-54,ABC1,23
SANTA EMA,HOMBRE,18-24,C2,25
SANTA EMA,MUJER,35-44,C3,25
SANTA EMA,MUJER,45-54,ABC1,25
SANTA EMA,HOMBRE,18-24,D/E,26
SANTA EMA,HOMBRE,25-34,C2,28
SANTA EMA,HOMBRE,35-44,C3,28
SANTA EMA,MUJER,55-75,D/E,28
SANTA EMA,MUJER,25-34,C2,29
SANTA EMA,MUJER,45-54,C2,29
SANTA EMA,HOMBRE,45-54,C3,30
SANTA EMA,MUJER,35-44,D/E,30
SANTA EMA,HOMBRE,45-54,D/E,30
SANTA EMA,MUJER,25-34,C3,32
SANTA EMA,MUJER,25-34,D/E,32
SANTA EMA,HOMBRE,35-44,ABC1,33
SANTA EMA,MUJER,55-75,ABC1,37
SANTA EMA,MUJER,45-54,C3,38
SANTA EMA,MUJER,45-54,D/E,50
SANTA EMA,HOMBRE,25-34,ABC1,58
SANTA EMA,HOMBRE,25-34,C3,61
SANTA RITA,OTRO,25-34,ABC1,2
SANTA RITA,OTRO,35-44,ABC1,2
SANTA RITA,OTRO,35-44,D/E,3
SANTA RITA,HOMBRE,55-75,C2,4
SANTA RITA,HOMBRE,18-24,C2,4
SANTA RITA,OTRO,45-54,C2,4
SANTA RITA,MUJER,13-17,C3,4
SANTA RITA,HOMBRE,55-75,D/E,4
SANTA RITA,OTRO,18-24,C3,5
SANTA RITA,HOMBRE,35-44,C2,6
SANTA RITA,MUJER,35-44,C2,6
SANTA RITA,HOMBRE,18-24,C3,6
SANTA RITA,MUJER,25-34,C3,6
SANTA RITA,HOMBRE,25-34,ABC1,6
SANTA RITA,MUJER,45-54,ABC1,6
SANTA RITA,MUJER,55-75,C2,7
SANTA RITA,MUJER,25-34,C2,7
SANTA RITA,HOMBRE,45-54,C2,7
SANTA RITA,MUJER,45-54,C2,7
SANTA RITA,OTRO,18-24,D/E,7
SANTA RITA,HOMBRE,45-54,D/E,7
SANTA RITA,MUJER,45-54,D/E,7
SANTA RITA,MUJER,18-24,ABC1,7
SANTA RITA,HOMBRE,45-54,ABC1,7
SANTA RITA,HOMBRE,25-34,C2,8
SANTA RITA,MUJER,18-24,D/E,8
SANTA RITA,MUJER,35-44,D/E,8
SANTA RITA,MUJER,35-44,ABC1,8
SANTA RITA,MUJER,18-24,C2,9
SANTA RITA,HOMBRE,45-54,C3,9
SANTA RITA,MUJER,45-54,C3,9
SANTA RITA,MUJER,55-75,D/E,9
SANTA RITA,HOMBRE,18-24,D/E,9
SANTA RITA,HOMBRE,35-44,ABC1,9
SANTA RITA,OTRO,18-24,C2,10
SANTA RITA,HOMBRE,25-34,C3,10
SANTA RITA,MUJER,25-34,D/E,10
SANTA RITA,MUJER,25-34,ABC1,10
SANTA RITA,OTRO,25-34,C3,11
SANTA RITA,MUJER,35-44,C3,11
SANTA RITA,HOMBRE,25-34,D/E,11
SANTA RITA,HOMBRE,35-44,D/E,11
SANTA RITA,MUJER,55-75,C3,13
SANTA RITA,HOMBRE,55-75,C3,14
SANTA RITA,MUJER,18-24,C3,14
SANTA RITA,HOMBRE,35-44,C3,14
SANTA RITA,OTRO,35-44,C3,18
SANTA RITA,MUJER,13-17,ABC1,21
SANTA RITA,OTRO,25-34,C2,25
SANTA RITA,HOMBRE,55-75,ABC1,29
SANTA RITA,MUJER,55-75,ABC1,36
SANTA RITA,HOMBRE,18-24,ABC1,53
SANTA RITA,OTRO,25-34,ABC1,2
SANTA RITA,OTRO,35-44,ABC1,2
SANTA RITA,OTRO,35-44,D/E,3
SANTA RITA,HOMBRE,55-75,C2,4
SANTA RITA,HOMBRE,18-24,C2,4
SANTA RITA,OTRO,45-54,C2,4
SANTA RITA,MUJER,13-17,C3,4
SANTA RITA,HOMBRE,55-75,D/E,4
SANTA RITA,OTRO,18-24,C3,5
SANTA RITA,HOMBRE,35-44,C2,6
SANTA RITA,MUJER,35-44,C2,6
SANTA RITA,HOMBRE,18-24,C3,6
SANTA RITA,MUJER,25-34,C3,6
SANTA RITA,HOMBRE,25-34,ABC1,6
SANTA RITA,MUJER,45-54,ABC1,6
SANTA RITA,MUJER,55-75,C2,7
SANTA RITA,MUJER,25-34,C2,7
SANTA RITA,HOMBRE,45-54,C2,7
SANTA RITA,MUJER,45-54,C2,7
SANTA RITA,OTRO,18-24,D/E,7
SANTA RITA,HOMBRE,45-54,D/E,7
SANTA RITA,MUJER,45-54,D/E,7
SANTA RITA,MUJER,18-24,ABC1,7
SANTA RITA,HOMBRE,45-54,ABC1,7
SANTA RITA,HOMBRE,25-34,C2,8
SANTA RITA,MUJER,18-24,D/E,8
SANTA RITA,MUJER,35-44,D/E,8
SANTA RITA,MUJER,35-44,ABC1,8
SANTA RITA,MUJER,18-24,C2,9
SANTA RITA,HOMBRE,45-54,C3,9
SANTA RITA,MUJER,45-54,C3,9
SANTA RITA,MUJER,55-75,D/E,9
SANTA RITA,HOMBRE,18-24,D/E,9
SANTA RITA,HOMBRE,35-44,ABC1,9
SANTA RITA,OTRO,18-24,C2,10
SANTA RITA,HOMBRE,25-34,C3,10
SANTA RITA,MUJER,25-34,D/E,10
SANTA RITA,MUJER,25-34,ABC1,10
SANTA RITA,OTRO,25-34,C3,11
SANTA RITA,MUJER,35-44,C3,11
SANTA RITA,HOMBRE,25-34,D/E,11
SANTA RITA,HOMBRE,35-44,D/E,11
SANTA RITA,MUJER,55-75,C3,13
SANTA RITA,HOMBRE,55-75,C3,14
SANTA RITA,MUJER,18-24,C3,14
SANTA RITA,HOMBRE,35-44,C3,14
SANTA RITA,OTRO,35-44,C3,18
SANTA RITA,MUJER,13-17,ABC1,21
SANTA RITA,OTRO,25-34,C2,25
SANTA RITA,HOMBRE,55-75,ABC1,29
SANTA RITA,MUJER,55-75,ABC1,36
SANTA RITA,HOMBRE,18-24,ABC1,53
SUTIL,HOMBRE,18-24,C3,53
SUTIL,HOMBRE,45-54,C2,63
SUTIL,MUJER,55-75,C2,71
SUTIL,HOMBRE,45-54,ABC1,71
SUTIL,HOMBRE,45-54,D/E,72
SUTIL,MUJER,18-24,C3,73
SUTIL,HOMBRE,35-44,C3,78
SUTIL,MUJER,18-24,D/E,80
SUTIL,HOMBRE,25-34,C2,85
SUTIL,MUJER,45-54,D/E,86
SUTIL,HOMBRE,35-44,C2,90
SUTIL,MUJER,25-34,C2,95
SUTIL,MUJER,35-44,ABC1,96
SUTIL,MUJER,25-34,C3,110
SUTIL,MUJER,35-44,C3,115
SUTIL,MUJER,35-44,C2,118
SUTIL,MUJER,45-54,C2,133
SUTIL,MUJER,35-44,D/E,133
SUTIL,MUJER,25-34,ABC1,136
SUTIL,HOMBRE,35-44,ABC1,136
TABALI,MUJER,13-17,C2,9
TABALI,MUJER,25-34,C2,42
TABALI,MUJER,45-54,ABC1,45
TABALI,HOMBRE,25-34,D/E,56
TABALI,MUJER,35-44,C2,60
TABALI,HOMBRE,45-54,ABC1,81
TABALI,MUJER,45-54,D/E,85
TABALI,MUJER,25-34,D/E,89
TABALI,HOMBRE,35-44,ABC1,90
TABALI,HOMBRE,45-54,C2,104
TABALI,HOMBRE,35-44,C3,116
TABALI,MUJER,45-54,C2,128
TABALI,MUJER,35-44,C3,131
TABALI,MUJER,35-44,ABC1,142
TARAPACA,OTRO,18-24,ABC1,9
TARAPACA,OTRO,18-24,C2,14
TARAPACA,HOMBRE,18-24,ABC1,15
TARAPACA,MUJER,55-75,C2,17
TARAPACA,MUJER,13-17,D/E,23
TARAPACA,MUJER,55-75,ABC1,28
TARAPACA,MUJER,45-54,ABC1,30
TARAPACA,MUJER,55-75,D/E,34
TARAPACA,MUJER,35-44,C3,40
TARAPACA,MUJER,18-24,C3,42
TARAPACA,HOMBRE,35-44,D/E,43
TARAPACA,MUJER,25-34,C3,51
TARAPACA,MUJER,45-54,D/E,51
TARAPACA,MUJER,35-44,ABC1,53
TARAPACA,MUJER,18-24,ABC1,57
TARAPACA,MUJER,35-44,D/E,59
TARAPACA,HOMBRE,25-34,C2,61
TARAPACA,HOMBRE,35-44,C2,61
TARAPACA,MUJER,55-75,C3,61
TARAPACA,HOMBRE,35-44,C3,61
TARAPACA,HOMBRE,18-24,D/E,63
TARAPACA,HOMBRE,25-34,C3,65
TARAPACA,HOMBRE,55-75,C2,69
TARAPACA,MUJER,35-44,C2,70
TARAPACA,MUJER,18-24,C2,71
TARAPACA,MUJER,25-34,D/E,76
TARAPACA,HOMBRE,45-54,C2,77
TARAPACA,HOMBRE,25-34,D/E,77
TARAPACA,MUJER,25-34,C2,79
TARAPACA,HOMBRE,18-24,C3,81
TARAPACA,HOMBRE,45-54,D/E,86
TARAPACA,HOMBRE,45-54,C3,89
TARAPACA,MUJER,18-24,D/E,91
TARAPACA,MUJER,45-54,C3,92
TARAPACA,MUJER,45-54,C2,102
TARAPACA,HOMBRE,45-54,ABC1,107
TARAPACA,HOMBRE,35-44,ABC1,117
TARAPACA,MUJER,25-34,ABC1,125
TERRA NOBLE,MUJER,55-75,D/E,25
TERRA NOBLE,HOMBRE,55-75,C2,49
TERRA NOBLE,HOMBRE,45-54,C3,56
TERRA NOBLE,MUJER,25-34,C2,99
TERRA NOBLE,MUJER,35-44,C2,106
TERRA NOBLE,HOMBRE,45-54,C2,106
TERRA NOBLE,MUJER,25-34,D/E,114
TORRES,HOMBRE,18-24,ABC1,24
TORRES,HOMBRE,18-24,D/E,48
TORRES,MUJER,18-24,ABC1,48
TORRES,HOMBRE,45-54,D/E,51
TORRES,MUJER,18-24,C3,67
TORRES,HOMBRE,45-54,ABC1,80
TORRES,HOMBRE,25-34,C3,82
TORRES,HOMBRE,35-44,C3,82
TORRES,MUJER,45-54,C3,85
TORRES,MUJER,35-44,ABC1,85
TORRES,MUJER,25-34,C3,91
TORRES,HOMBRE,45-54,C2,95
TORRES,MUJER,45-54,C2,100
TORRES,MUJER,35-44,D/E,106
TORRES,MUJER,25-34,D/E,113
TORRES,MUJER,25-34,ABC1,113
TORRES,HOMBRE,35-44,C2,119
TORRES,MUJER,25-34,C2,133
UNDURRAGA,OTRO,18-24,ABC1,5
UNDURRAGA,OTRO,35-44,C3,6
UNDURRAGA,HOMBRE,13-17,D/E,6
UNDURRAGA,HOMBRE,13-17,ABC1,7
UNDURRAGA,OTRO,25-34,D/E,8
UNDURRAGA,MUJER,45-54,C3,16
UNDURRAGA,MUJER,45-54,D/E,20
UNDURRAGA,HOMBRE,35-44,D/E,21
UNDURRAGA,MUJER,13-17,ABC1,22
UNDURRAGA,HOMBRE,18-24,C3,24
UNDURRAGA,MUJER,18-24,D/E,24
UNDURRAGA,HOMBRE,55-75,C2,26
UNDURRAGA,MUJER,13-17,C2,26
UNDURRAGA,MUJER,25-34,C2,26
UNDURRAGA,MUJER,35-44,C2,26
UNDURRAGA,HOMBRE,35-44,C2,27
UNDURRAGA,MUJER,55-75,C3,27
UNDURRAGA,MUJER,35-44,ABC1,27
UNDURRAGA,MUJER,18-24,C3,28
UNDURRAGA,HOMBRE,25-34,D/E,28
UNDURRAGA,MUJER,55-75,C2,30
UNDURRAGA,MUJER,35-44,C3,31
UNDURRAGA,MUJER,18-24,C2,32
UNDURRAGA,HOMBRE,25-34,C3,32
UNDURRAGA,MUJER,35-44,D/E,32
UNDURRAGA,MUJER,45-54,C2,33
UNDURRAGA,HOMBRE,25-34,C2,34
UNDURRAGA,MUJER,25-34,D/E,34
UNDURRAGA,HOMBRE,45-54,C2,35
UNDURRAGA,HOMBRE,45-54,ABC1,36
UNDURRAGA,HOMBRE,18-24,D/E,37
UNDURRAGA,MUJER,45-54,ABC1,38
UNDURRAGA,MUJER,25-34,C3,39
UNDURRAGA,HOMBRE,35-44,C3,39
UNDURRAGA,HOMBRE,45-54,D/E,39
UNDURRAGA,HOMBRE,25-34,ABC1,42
UNDURRAGA,HOMBRE,18-24,C2,43
UNDURRAGA,MUJER,25-34,ABC1,43
UNDURRAGA,HOMBRE,45-54,C3,51
UNDURRAGA,MUJER,55-75,ABC1,57
UNDURRAGA,MUJER,55-75,D/E,58
UNDURRAGA,MUJER,18-24,ABC1,61
UNDURRAGA,HOMBRE,35-44,ABC1,77
UNDURRAGA,OTRO,18-24,ABC1,5
UNDURRAGA,OTRO,35-44,C3,6
UNDURRAGA,HOMBRE,13-17,D/E,6
UNDURRAGA,HOMBRE,13-17,ABC1,7
UNDURRAGA,OTRO,25-34,D/E,8
UNDURRAGA,MUJER,45-54,C3,16
UNDURRAGA,MUJER,45-54,D/E,20
UNDURRAGA,HOMBRE,35-44,D/E,21
UNDURRAGA,MUJER,13-17,ABC1,22
UNDURRAGA,HOMBRE,18-24,C3,24
UNDURRAGA,MUJER,18-24,D/E,24
UNDURRAGA,HOMBRE,55-75,C2,26
UNDURRAGA,MUJER,13-17,C2,26
UNDURRAGA,MUJER,25-34,C2,26
UNDURRAGA,MUJER,35-44,C2,26
UNDURRAGA,HOMBRE,35-44,C2,27
UNDURRAGA,MUJER,55-75,C3,27
UNDURRAGA,MUJER,35-44,ABC1,27
UNDURRAGA,MUJER,18-24,C3,28
UNDURRAGA,HOMBRE,25-34,D/E,28
UNDURRAGA,MUJER,55-75,C2,30
UNDURRAGA,MUJER,35-44,C3,31
UNDURRAGA,MUJER,18-24,C2,32
UNDURRAGA,HOMBRE,25-34,C3,32
UNDURRAGA,MUJER,35-44,D/E,32
UNDURRAGA,MUJER,45-54,C2,33
UNDURRAGA,HOMBRE,25-34,C2,34
UNDURRAGA,MUJER,25-34,D/E,34
UNDURRAGA,HOMBRE,45-54,C2,35
UNDURRAGA,HOMBRE,45-54,ABC1,36
UNDURRAGA,HOMBRE,18-24,D/E,37
UNDURRAGA,MUJER,45-54,ABC1,38
UNDURRAGA,MUJER,25-34,C3,39
UNDURRAGA,HOMBRE,35-44,C3,39
UNDURRAGA,HOMBRE,45-54,D/E,39
UNDURRAGA,HOMBRE,25-34,ABC1,42
UNDURRAGA,HOMBRE,18-24,C2,43
UNDURRAGA,MUJER,25-34,ABC1,43
UNDURRAGA,HOMBRE,45-54,C3,51
UNDURRAGA,MUJER,55-75,ABC1,57
UNDURRAGA,MUJER,55-75,D/E,58
UNDURRAGA,MUJER,18-24,ABC1,61
UNDURRAGA,HOMBRE,35-44,ABC1,77
VALDIVIESO,HOMBRE,45-54,ABC1,11
VALDIVIESO,HOMBRE,55-75,D/E,40
VALDIVIESO,MUJER,25-34,C3,45
VALDIVIESO,HOMBRE,18-24,ABC1,51
VALDIVIESO,HOMBRE,35-44,C2,70
VALDIVIESO,HOMBRE,25-34,ABC1,70
VALDIVIESO,HOMBRE,55-75,C2,72
VALDIVIESO,MUJER,45-54,C2,87
VALDIVIESO,HOMBRE,25-34,C2,91
VALDIVIESO,MUJER,18-24,D/E,93
VALDIVIESO,HOMBRE,25-34,C3,95
VALDIVIESO,MUJER,35-44,C3,96
VALDIVIESO,HOMBRE,25-34,D/E,96
VALDIVIESO,HOMBRE,35-44,ABC1,97
VALDIVIESO,MUJER,25-34,ABC1,101
VALDIVIESO,HOMBRE,45-54,C2,102
VALDIVIESO,MUJER,45-54,D/E,103
VALDIVIESO,HOMBRE,35-44,D/E,111
VALDIVIESO,MUJER,25-34,C2,116
VALDIVIESO,MUJER,35-44,ABC1,127
VALDIVIESO,MUJER,35-44,C2,139
VALDIVIESO,HOMBRE,45-54,ABC1,11
VALDIVIESO,HOMBRE,55-75,D/E,40
VALDIVIESO,MUJER,25-34,C3,45
VALDIVIESO,HOMBRE,18-24,ABC1,51
VALDIVIESO,HOMBRE,35-44,C2,70
VALDIVIESO,HOMBRE,25-34,ABC1,70
VALDIVIESO,HOMBRE,55-75,C2,72
VALDIVIESO,MUJER,45-54,C2,87
VALDIVIESO,HOMBRE,25-34,C2,91
VALDIVIESO,MUJER,18-24,D/E,93
VALDIVIESO,HOMBRE,25-34,C3,95
VALDIVIESO,MUJER,35-44,C3,96
VALDIVIESO,HOMBRE,25-34,D/E,96
VALDIVIESO,HOMBRE,35-44,ABC1,97
VALDIVIESO,MUJER,25-34,ABC1,101
VALDIVIESO,HOMBRE,45-54,C2,102
VALDIVIESO,MUJER,45-54,D/E,103
VALDIVIESO,HOMBRE,35-44,D/E,111
VALDIVIESO,MUJER,25-34,C2,116
VALDIVIESO,MUJER,35-44,ABC1,127
VALDIVIESO,MUJER,35-44,C2,139
VENTISQUERO,OTRO,35-44,C3,4
VENTISQUERO,MUJER,13-17,C2,6
VENTISQUERO,HOMBRE,18-24,ABC1,7
VENTISQUERO,HOMBRE,45-54,D/E,14
VENTISQUERO,MUJER,55-75,D/E,18
VENTISQUERO,MUJER,25-34,ABC1,18
VENTISQUERO,HOMBRE,55-75,ABC1,21
VENTISQUERO,MUJER,35-44,ABC1,21
VENTISQUERO,HOMBRE,45-54,ABC1,21
VENTISQUERO,HOMBRE,45-54,C3,22
VENTISQUERO,HOMBRE,55-75,C3,23
VENTISQUERO,HOMBRE,25-34,C3,26
VENTISQUERO,HOMBRE,25-34,ABC1,26
VENTISQUERO,MUJER,45-54,C2,27
VENTISQUERO,MUJER,25-34,C2,28
VENTISQUERO,MUJER,25-34,C3,30
VENTISQUERO,HOMBRE,55-75,C2,31
VENTISQUERO,MUJER,45-54,ABC1,33
VENTISQUERO,MUJER,55-75,C2,34
VENTISQUERO,HOMBRE,35-44,C2,35
VENTISQUERO,MUJER,18-24,C2,37
VENTISQUERO,MUJER,25-34,D/E,37
VENTISQUERO,HOMBRE,25-34,C2,39
VENTISQUERO,MUJER,35-44,C2,39
VENTISQUERO,MUJER,35-44,C3,39
VENTISQUERO,MUJER,45-54,D/E,39
VENTISQUERO,HOMBRE,35-44,C3,42
VENTISQUERO,HOMBRE,45-54,C2,44
VENTISQUERO,MUJER,45-54,C3,45
VENTISQUERO,MUJER,55-75,C3,47
VENTISQUERO,HOMBRE,25-34,D/E,50
VENTISQUERO,MUJER,55-75,ABC1,50
VENTISQUERO,MUJER,35-44,D/E,52
VENTISQUERO,MUJER,18-24,ABC1,53
VENTISQUERO,HOMBRE,35-44,ABC1,53
VENTISQUERO,MUJER,18-24,C3,55
VENTISQUERO,HOMBRE,18-24,C3,65
VENTISQUERO,HOMBRE,18-24,D/E,66
VENTISQUERO,MUJER,18-24,D/E,71
VENTISQUERO,HOMBRE,35-44,D/E,76
VENTISQUERO,OTRO,35-44,C3,4
VENTISQUERO,MUJER,13-17,C2,6
VENTISQUERO,HOMBRE,18-24,ABC1,7
VENTISQUERO,HOMBRE,45-54,D/E,14
VENTISQUERO,MUJER,55-75,D/E,18
VENTISQUERO,MUJER,25-34,ABC1,18
VENTISQUERO,HOMBRE,55-75,ABC1,21
VENTISQUERO,MUJER,35-44,ABC1,21
VENTISQUERO,HOMBRE,45-54,ABC1,21
VENTISQUERO,HOMBRE,45-54,C3,22
VENTISQUERO,HOMBRE,55-75,C3,23
VENTISQUERO,HOMBRE,25-34,C3,26
VENTISQUERO,HOMBRE,25-34,ABC1,26
VENTISQUERO,MUJER,45-54,C2,27
VENTISQUERO,MUJER,25-34,C2,28
VENTISQUERO,MUJER,25-34,C3,30
VENTISQUERO,HOMBRE,55-75,C2,31
VENTISQUERO,MUJER,45-54,ABC1,33
VENTISQUERO,MUJER,55-75,C2,34
VENTISQUERO,HOMBRE,35-44,C2,35
VENTISQUERO,MUJER,18-24,C2,37
VENTISQUERO,MUJER,25-34,D/E,37
VENTISQUERO,HOMBRE,25-34,C2,39
VENTISQUERO,MUJER,35-44,C2,39
VENTISQUERO,MUJER,35-44,C3,39
VENTISQUERO,MUJER,45-54,D/E,39
VENTISQUERO,HOMBRE,35-44,C3,42
VENTISQUERO,HOMBRE,45-54,C2,44
VENTISQUERO,MUJER,45-54,C3,45
VENTISQUERO,MUJER,55-75,C3,47
VENTISQUERO,HOMBRE,25-34,D/E,50
VENTISQUERO,MUJER,55-75,ABC1,50
VENTISQUERO,MUJER,35-44,D/E,52
VENTISQUERO,MUJER,18-24,ABC1,53
VENTISQUERO,HOMBRE,35-44,ABC1,53
VENTISQUERO,MUJER,18-24,C3,55
VENTISQUERO,HOMBRE,18-24,C3,65
VENTISQUERO,HOMBRE,18-24,D/E,66
VENTISQUERO,MUJER,18-24,D/E,71
VENTISQUERO,HOMBRE,35-44,D/E,76
VERAMONTE,HOMBRE,55-75,D/E,33
VERAMONTE,HOMBRE,45-54,C3,53
VERAMONTE,HOMBRE,45-54,ABC1,62
VERAMONTE,MUJER,45-54,C3,71
VERAMONTE,MUJER,45-54,C2,73
VERAMONTE,MUJER,25-34,ABC1,80
VERAMONTE,MUJER,25-34,D/E,88
VERAMONTE,HOMBRE,35-44,D/E,102
VERAMONTE,MUJER,45-54,ABC1,103
VERAMONTE,HOMBRE,35-44,C3,108
VERAMONTE,MUJER,25-34,C3,111
VERAMONTE,HOMBRE,25-34,D/E,119
VERAMONTE,MUJER,35-44,C3,128
VERAMONTE,MUJER,35-44,ABC1,140
VERAMONTE,HOMBRE,35-44,C2,157
VERAMONTE,MUJER,35-44,C2,166
VIK,MUJER,35-44,D/E,49
VIK,MUJER,25-34,ABC1,51
VIK,MUJER,35-44,C2,59
VIK,HOMBRE,35-44,ABC1,63
VIK,MUJER,35-44,ABC1,98
VIU MANENT,MUJER,25-34,ABC1,19
VIU MANENT,HOMBRE,18-24,C2,22
VIU MANENT,HOMBRE,45-54,D/E,23
VIU MANENT,HOMBRE,35-44,ABC1,25
VIU MANENT,HOMBRE,55-75,C3,26
VIU MANENT,HOMBRE,25-34,ABC1,28
VIU MANENT,HOMBRE,25-34,C2,30
VIU MANENT,MUJER,45-54,C3,32
VIU MANENT,HOMBRE,55-75,ABC1,32
VIU MANENT,HOMBRE,18-24,D/E,33
VIU MANENT,HOMBRE,35-44,D/E,33
VIU MANENT,MUJER,55-75,C2,39
VIU MANENT,HOMBRE,35-44,C2,41
VIU MANENT,MUJER,35-44,ABC1,41
VIU MANENT,MUJER,35-44,C2,43
VIU MANENT,MUJER,55-75,ABC1,44
VIU MANENT,MUJER,55-75,D/E,45
VIU MANENT,MUJER,35-44,D/E,47
